"";"UN";"year";"month";"elec_id";"country.x";"date.x";"presidential";"legislative_type";"elecrule";"tier1_formula";"tier2_formula";"tier3_formula";"tier4_formula";"mixed_type";"multi";"multi_linked";"seats";"tier1_avemag";"tier1_districts";"upperseats";"uppertier";"tier2_districts";"tier3_districts";"tier4_districts";"enep";"enep_others";"enep1";"enpp";"enpp_others";"enpp1";"enpres";"preselecrule";"region1";"region2";"region3";"aclp_code";"ccode";"ccode2";"day";"regime";"secondround";"thirdround";"X1.x";"varmag";"sdmag";"memag";"country.y";"X1.y";"country";"date.y";"EthAl";"scode";"sname";"cow"
"565";410;1992;"3";"L-ROK-1992-3-25";"South Korea";"25-Mar-92";0;3;12;1;13;NA;NA;2;1;0;299;1;237;62;20,74;1;0;0;3,6;11,6;3,77;2,71;7;2,75;NA;NA;3;3;2;87;732;732;"25";2;NA;NA;662;0;0;1;"Korea";104;"Korea, South";"1990";".0019979999999997";"732";"Korea, South";"732"
"566";410;2004;"4";"L-ROK-2004-4-15";"South Korea";"15-Apr-04";0;3;12;1;13;NA;NA;2;1;0;299;1;243;56;18,73;1;0;0;3,36;0,3;3,360050805;2,36;1,003344482;2,360280412;NA;NA;3;3;2;87;732;732;"15";2;NA;NA;985;0;0;1;"Korea";104;"Korea, South";"1990";".0019979999999997";"732";"Korea, South";"732"
"567";410;2008;"4";"L-ROK-2008-4-9";"South Korea";"9-Apr-08";0;3;12;1;13;NA;NA;2;1;0;299;1;245;54;18,06;1;0;0;4,24;8,1;4,332440356;2,87;8,361204013;2,918083504;NA;NA;3;3;2;87;732;732;"9";2;NA;NA;1121;0;0;1;"Korea";104;"Korea, South";"1990";".0019979999999997";"732";"Korea, South";"732"
"568";410;1996;"4";"L-ROK-1996-4-12";"South Korea";"12-Apr-96";0;3;12;1;13;NA;NA;2;1;0;299;1;253;46;15,38;1;0;0;4,24;11,8;4,5;3,13;5,4;3,15;NA;NA;3;3;2;87;732;732;"12";2;NA;NA;761;0;0;1;"Korea";104;"Korea, South";"1990";".0019979999999997";"732";"Korea, South";"732"
"569";410;2012;"4";"L-ROK-2012-4-11";"South Korea";"11-Apr-12";0;3;12;1;13;NA;NA;2;1;0;300;1;246;54;18;1;0;0;3,000966;0;3,000966;2,282179;0;2,282179;NA;NA;3;3;2;87;732;732;"11";2;NA;NA;1270;NA;NA;NA;"Korea";104;"Korea, South";"1990";".0019979999999997";"732";"Korea, South";"732"
"570";410;2000;"4";"L-ROK-2000-4-13";"South Korea";"13-Apr-00";0;3;12;1;13;NA;NA;2;1;0;273;1;227;46;16,85;1;0;0;3,32;11,7;3,405;2,39;1,8;2,39;NA;NA;3;3;2;87;732;732;"13";2;NA;NA;871;0;0;1;"Korea";104;"Korea, South";"1990";".0019979999999997";"732";"Korea, South";"732"
"571";428;2011;"9";"L-LAT-2011-9-17";"Latvia";"17-Sep-11";0;2;9;26;NA;NA;NA;NA;0;0;100;20;5;0;0;0;0;0;5,02;5;5,051900856;4,53;0;4,53;NA;NA;9;9;4;166;367;367;"17";0;NA;NA;1234;62;7,87400787401181;20;"Latvia";108;"Latvia";"1996";".586668";"367";"Latvia";"367"
"572";428;2014;"10";"L-LAT-2014-10-4";"Latvia";"4-Oct-14";0;2;9;26;NA;NA;NA;NA;0;0;100;20;5;0;NA;0;0;0;5,615044;0;5,615044;5,13347;0;5,13347;NA;NA;9;9;4;166;367;367;"4";0;NA;NA;1339;72,5;8,5146931829632;20;"Latvia";108;"Latvia";"1996";".586668";"367";"Latvia";"367"
"573";428;1995;"9";"L-LAT-1995-9-30";"Latvia";"September 30, 1995 - October 1, 1995";0;2;9;26;NA;NA;NA;NA;0;0;100;20;5;0;0;0;0;0;9,61;0;9,61;7,59;0;7,59;NA;NA;9;9;4;166;367;367;"30";0;NA;NA;739;32,5;5,70087712549569;20;"Latvia";108;"Latvia";"1996";".586668";"367";"Latvia";"367"
"574";428;1998;"10";"L-LAT-1998-10-3";"Latvia";"3-Oct-98";0;2;9;26;NA;NA;NA;NA;0;0;100;20;5;0;0;0;0;0;6,94;0;6,94;5,49;0;5,49;NA;NA;9;9;4;166;367;367;"3";0;NA;NA;816;38,5;6,20483682299543;20;"Latvia";108;"Latvia";"1996";".586668";"367";"Latvia";"367"
"575";428;2010;"10";"L-LAT-2010-10-2";"Latvia";"2-Oct-10";0;2;9;26;NA;NA;NA;NA;0;0;100;20;5;0;0;0;0;0;4,59;4,3;4,622855757;3,93;0;3,93;NA;NA;9;9;4;166;367;367;"2";0;NA;NA;1196;55;7,41619848709566;20;"Latvia";108;"Latvia";"1996";".586668";"367";"Latvia";"367"
"576";428;2006;"10";"L-LAT-2006-10-7";"Latvia";"7-Oct-06";0;2;9;26;NA;NA;NA;NA;0;0;100;20;5;0;0;0;0;0;7,49;7,3;7,725154921;6;0;6;NA;NA;9;9;4;166;367;367;"7";0;NA;NA;1052;48,5;6,96419413859206;20;"Latvia";108;"Latvia";"1996";".586668";"367";"Latvia";"367"
"577";428;2002;"10";"L-LAT-2002-10-5";"Latvia";"5-Oct-02";0;2;9;26;NA;NA;NA;NA;0;0;100;20;5;0;0;0;0;0;6,78;6,69;6,954886195;5,02;0;5,02;NA;NA;9;9;4;166;367;367;"5";0;NA;NA;930;42,5;6,51920240520265;20;"Latvia";108;"Latvia";"1996";".586668";"367";"Latvia";"367"
"578";430;2005;"10";"L-LBR-2005-10-11";"Liberia";"11-Oct-05";0;1;1;1;NA;NA;NA;NA;0;0;64;1;64;0;0;0;0;0;9,56;6,98;10,02;7,59;10,94;8,28;NA;NA;1;1;1;24;450;450;"11";3;NA;NA;1020;0;0;1;"Liberia";111;"Liberia";"1992";".908388";"450";"Liberia";"450"
"579";430;2011;"10";"L-LBR-2011-10-11";"Liberia";"11-Oct-11";0;1;1;1;NA;NA;NA;NA;0;0;73;1;73;0;0;0;0;0;8,3;21,04;13,10833546;6,41;12,32876712;7,071128535;NA;NA;1;1;1;24;450;450;"11";2;NA;NA;1235;0;0;1;"Liberia";111;"Liberia";"1992";".908388";"450";"Liberia";"450"
"580";438;1997;"2";"L-LIE-1997-2-2";"Liechtenstein";"2-Feb-97";0;2;9;12;NA;NA;NA;NA;0;0;25;12,5;2;0;0;0;0;0;2,33;0;2,33;2,29;0;2,29;NA;NA;10;10;3;196;223;223;"2";0;NA;NA;792;12,5;3,53553390593274;12,5;"Liechtenstein";113;"Liechtenstein";"1997";".5726100000000001";"223";"Liechtenstein";"223"
"581";438;2001;"2";"L-LIE-2001-2-11";"Liechtenstein";"11-Feb-01";0;2;9;12;NA;NA;NA;NA;0;0;25;12,5;2;0;0;0;0;0;2,22;0;2,22;2,1;0;2,1;NA;NA;10;10;3;196;223;223;"11";0;NA;NA;898;12,5;3,53553390593274;12,5;"Liechtenstein";113;"Liechtenstein";"1997";".5726100000000001";"223";"Liechtenstein";"223"
"582";438;1993;"2";"L-LIE-1993-10-24";"Liechtenstein";"7-Feb-93";0;2;9;12;NA;NA;NA;NA;0;0;25;12,5;2;0;0;0;0;0;2,43;0;2,43;2,32;0;2,32;NA;NA;10;10;3;196;223;223;"7";0;NA;NA;688;12,5;3,53553390593274;12,5;"Liechtenstein";113;"Liechtenstein";"1997";".5726100000000001";"223";"Liechtenstein";"223"
"583";438;2009;"2";"L-LIE-2009-2-8";"Liechtenstein";"8-Feb-09";0;2;9;12;NA;NA;NA;NA;0;0;25;12,5;2;0;0;0;0;0;2,36;0;2,36;2,15;0;2,15;NA;NA;10;10;3;196;223;223;"8";0;NA;NA;1164;12,5;3,53553390593274;12,5;"Liechtenstein";113;"Liechtenstein";"1997";".5726100000000001";"223";"Liechtenstein";"223"
"584";438;2013;"2";"L-LIE-2013-2-3";"Liechtenstein";"3-Feb-13";0;2;9;12;NA;NA;NA;NA;0;0;25;12,5;2;0;NA;0;0;0;3,247228;0;3,247228;3,306878;0;3,306878;NA;NA;10;10;3;196;223;223;"3";0;NA;NA;1315;12,5;3,53553390593274;12,5;"Liechtenstein";113;"Liechtenstein";"1997";".5726100000000001";"223";"Liechtenstein";"223"
"585";438;1993;"10";"L-LIE-1993-2-7";"Liechtenstein";"24-Oct-93";0;2;9;12;NA;NA;NA;NA;0;0;25;12,5;2;0;0;0;0;0;2,33;0;2,33;2,15;0;2,15;NA;NA;10;10;3;196;223;223;"24";0;NA;NA;687;12,5;3,53553390593274;12,5;"Liechtenstein";113;"Liechtenstein";"1997";".5726100000000001";"223";"Liechtenstein";"223"
"586";438;2005;"3";"L-LIE-2005-3-11";"Liechtenstein";"11-Mar-05";0;2;9;12;NA;NA;NA;NA;0;0;25;12,5;2;0;0;0;0;0;2,5;0;2,5;2,47;0;2,47;NA;NA;10;10;3;196;223;223;"11";0;NA;NA;1021;12,5;3,53553390593274;12,5;"Liechtenstein";113;"Liechtenstein";"1997";".5726100000000001";"223";"Liechtenstein";"223"
"587";440;1992;"10";"L-LIT-1992-10-25";"Lithuania";"25-Oct-92";0;3;12;4;13;NA;NA;2;1;0;141;1;71;70;49,6;1;0;0;4,58;4,03;4,61;2,76;0,7;2,76;NA;NA;9;9;4;168;368;368;"25";1;"15-Nov-92";NA;664;66,125;8,1317279836453;1,95833333333333;"Lithuania";114;"Lithuania";"1996";".3222700000000002";"368";"Lithuania";"368"
"588";440;2000;"10";"L-LIT-2000-10-8";"Lithuania";"8-Oct-00";0;3;12;1;13;NA;NA;2;1;0;141;1;71;70;49,6;1;0;0;7,65;7,28;7,98;3,52;2,13;3,52;NA;NA;9;9;4;168;368;368;"8";1;NA;NA;872;66,125;8,1317279836453;1,95833333333333;"Lithuania";114;"Lithuania";"1996";".3222700000000002";"368";"Lithuania";"368"
"589";440;2012;"10";"L-LIT-2012-10-14";"Lithuania";"14-Oct-12";0;3;12;4;13;NA;NA;2;1;0;141;1;71;70;49,64539;1;0;0;7,206428;0;7,206428;5,271651;0;5,271651;NA;NA;9;9;4;168;368;368;"14";1;"28-Oct-12";NA;1274;66,125;8,1317279836453;1,95833333333333;"Lithuania";114;"Lithuania";"1996";".3222700000000002";"368";"Lithuania";"368"
"590";440;2008;"10";"L-LIT-2008-10-12";"Lithuania";"12-Oct-08";0;3;12;4;13;NA;NA;2;1;0;141;1;71;70;49,6;1;0;0;8,9;0;8,9;5,78;2,836879433;5,802237039;NA;NA;9;9;4;168;368;368;"12";1;NA;NA;1123;66,125;8,1317279836453;1,95833333333333;"Lithuania";114;"Lithuania";"1996";".3222700000000002";"368";"Lithuania";"368"
"591";440;2004;"10";"L-LIT-2004-10-10";"Lithuania";"10-Oct-04";0;3;12;4;13;NA;NA;2;1;0;141;1;71;70;49,6;1;0;0;5,78;5,2;5,838097348;5,46;3,546099291;5,487070181;NA;NA;9;9;4;168;368;368;"10";1;"24-Oct-04";NA;986;66,125;8,1317279836453;1,95833333333333;"Lithuania";114;"Lithuania";"1996";".3222700000000002";"368";"Lithuania";"368"
"592";442;1954;"5";"L-LUX-1954-5-30";"Luxembourg";"30-May-54";0;2;9;17;NA;NA;NA;NA;0;0;52;13;4;0;0;0;0;0;3;0;3;2,68;0;2,68;NA;NA;10;10;3;115;212;212;"30";0;NA;NA;93;38,6666666666667;6,21825270205921;13;"Luxembourg";115;"Luxembourg";"1996";".5302380000000001";"212";"Luxembourg";"212"
"593";442;1989;"6";"L-LUX-1989-6-18";"Luxembourg";"18-Jun-89";0;2;9;17;NA;NA;NA;NA;0;0;60;15;4;0;0;0;0;0;4,65;1,1;4,655;3,77;0;3,77;NA;NA;10;10;3;115;212;212;"18";0;NA;NA;590;66,6666666666667;8,16496580927726;15;"Luxembourg";115;"Luxembourg";"1996";".5302380000000001";"212";"Luxembourg";"212"
"594";442;1994;"6";"L-LUX-1994-6-12";"Luxembourg";"12-Jun-94";0;2;9;17;NA;NA;NA;NA;0;0;60;15;4;0;0;0;0;0;4,66;5,4;4,71;3,9;0;3,9;NA;NA;10;10;3;115;212;212;"12";0;NA;NA;711;66,6666666666667;8,16496580927726;15;"Luxembourg";115;"Luxembourg";"1996";".5302380000000001";"212";"Luxembourg";"212"
"595";442;1984;"6";"L-LUX-1984-6-17";"Luxembourg";"17-Jun-84";0;2;9;17;NA;NA;NA;NA;0;0;64;16;4;0;0;0;0;0;3,56;0,2;3,56;3,22;0;3,22;NA;NA;10;10;3;115;212;212;"17";0;NA;NA;508;86,6666666666667;9,30949336251263;16;"Luxembourg";115;"Luxembourg";"1996";".5302380000000001";"212";"Luxembourg";"212"
"596";442;2009;"6";"L-LUX-2009-6-7";"Luxembourg";"7-Jun-09";0;2;9;17;NA;NA;NA;NA;0;0;60;15;4;0;0;0;0;0;4,25;2,6;4,256122716;3,63;0;3,63;NA;NA;10;10;3;115;212;212;"7";0;NA;NA;1165;66,6666666666667;8,16496580927726;15;"Luxembourg";115;"Luxembourg";"1996";".5302380000000001";"212";"Luxembourg";"212"
"597";442;2013;"10";"L-LUX-2013-10-20";"Luxembourg";"20-Oct-13";0;2;9;17;NA;NA;NA;NA;0;0;60;15;4;0;NA;0;0;0;4,850084;0;4,850084;3,930131;0;3,930131;NA;NA;10;10;3;115;212;212;"20";0;NA;NA;1316;66,6666666666667;8,16496580927726;15;"Luxembourg";115;"Luxembourg";"1996";".5302380000000001";"212";"Luxembourg";"212"
"598";442;1999;"6";"L-LUX-1999-6-13";"Luxembourg";"13-Jun-99";0;2;9;17;NA;NA;NA;NA;0;0;60;15;4;0;0;0;0;0;4,62;0,7;4,62;4,34;0;4,34;NA;NA;10;10;3;115;212;212;"13";0;NA;NA;845;66,6666666666667;8,16496580927726;15;"Luxembourg";115;"Luxembourg";"1996";".5302380000000001";"212";"Luxembourg";"212"
"599";442;2004;"6";"L-LUX-2004-6-13";"Luxembourg";"13-Jun-04";0;2;9;17;NA;NA;NA;NA;0;0;60;15;4;0;0;0;0;0;4,26;2,8;4,26;3,81;0;3,81;NA;NA;10;10;3;115;212;212;"13";0;NA;NA;987;66,6666666666667;8,16496580927726;15;"Luxembourg";115;"Luxembourg";"1996";".5302380000000001";"212";"Luxembourg";"212"
"600";442;1959;"2";"L-LUX-1959-2-1";"Luxembourg";"1-Feb-59";0;2;9;17;NA;NA;NA;NA;0;0;52;13;4;0;0;0;0;0;3,26;0,5;3,26;3,14;0;3,14;NA;NA;10;10;3;115;212;212;"1";0;NA;NA;156;38,6666666666667;6,21825270205921;13;"Luxembourg";115;"Luxembourg";"1996";".5302380000000001";"212";"Luxembourg";"212"
"601";442;1964;"6";"L-LUX-1964-6-7";"Luxembourg";"7-Jun-64";0;2;9;17;NA;NA;NA;NA;0;0;56;14;4;0;0;0;0;0;3,5;0;3,5;3,17;0;3,17;NA;NA;10;10;3;115;212;212;"7";0;NA;NA;218;62;7,87400787401181;14;"Luxembourg";115;"Luxembourg";"1996";".5302380000000001";"212";"Luxembourg";"212"
"602";442;1968;"12";"L-LUX-1968-12-15";"Luxembourg";"15-Dec-68";0;2;9;17;NA;NA;NA;NA;0;0;56;14;4;0;0;0;0;0;3,49;0;3,49;3,41;0;3,41;NA;NA;10;10;3;115;212;212;"15";0;NA;NA;271;62;7,87400787401181;14;"Luxembourg";115;"Luxembourg";"1996";".5302380000000001";"212";"Luxembourg";"212"
"603";442;1979;"6";"L-LUX-1979-6-10";"Luxembourg";"10-Jun-79";0;2;9;17;NA;NA;NA;NA;0;0;59;14,8;4;0;0;0;0;0;4,16;0,4;4,16;3,46;0;3,46;NA;NA;10;10;3;115;212;212;"10";0;NA;NA;422;74,25;8,61684396980704;14,75;"Luxembourg";115;"Luxembourg";"1996";".5302380000000001";"212";"Luxembourg";"212"
"604";442;1974;"5";"L-LUX-1974-5-26";"Luxembourg";"26-May-74";0;2;9;17;NA;NA;NA;NA;0;0;59;14,8;4;0;0;0;0;0;4,26;1;4,26;4,06;0;4,06;NA;NA;10;10;3;115;212;212;"26";0;NA;NA;351;74,25;8,61684396980704;14,75;"Luxembourg";115;"Luxembourg";"1996";".5302380000000001";"212";"Luxembourg";"212"
"605";454;1999;"6";"L-MAW-1999-6-15";"Malawi";"15-Jun-99";0;1;1;1;NA;NA;NA;NA;0;0;192;1;192;0;0;0;0;0;2,82;7,1;2,84;2,66;2,1;2,66;NA;NA;1;1;1;26;553;553;"15";2;NA;NA;846;NA;NA;NA;"Malawi";119;"Malawi";"1998";".6744";"553";"Malawi";"553"
"606";454;2009;"5";"L-MAW-2009-5-19";"Malawi";"19-May-09";0;1;1;1;NA;NA;NA;NA;0;0;193;1;193;0;0;0;0;0;3,59;29,12;5,16148;2,49;16,58031088;2,667072507;NA;NA;1;1;1;26;553;553;"19";2;NA;NA;1166;0;0;1;"Malawi";119;"Malawi";"1998";".6744";"553";"Malawi";"553"
"607";454;2014;"5";"L-MAW-2014-5-20";"Malawi";"20-May-14";0;1;1;1;NA;NA;NA;NA;0;0;193;1;193;0;NA;0;0;0;4,475027;0;4,475027;4,397996;0;4,397996;NA;0;1;1;1;26;553;553;"20";2;NA;NA;1341;0;0;1;"Malawi";119;"Malawi";"1998";".6744";"553";"Malawi";"553"
"608";454;2004;"5";"L-MAW-2004-5-20";"Malawi";"20-May-04";0;1;1;1;NA;NA;NA;NA;0;0;193;1;193;0;0;0;0;0;5,02;25,07;7,318480071;4,58;20,7253886;5,668400155;NA;NA;1;1;1;26;553;553;"20";2;NA;NA;988;0;0;1;"Malawi";119;"Malawi";"1998";".6744";"553";"Malawi";"553"
"609";470;1971;"6";"L-MLT-1971-6-14";"Malta";"14-Jun-71";0;2;10;28;NA;NA;NA;NA;0;0;55;5,5;10;0;0;0;0;0;2,04;0,1;2,04;2;0;2;NA;NA;10;10;3;116;338;338;"14";0;NA;NA;311;0,277777777777778;0,52704627669473;5,5;"Malta";122;"Malta";"1996";".0414322107443801";"338";"Malta";"338"
"610";470;1976;"9";"L-MLT-1976-9-18";"Malta";"18-Sep-76";0;2;10;28;NA;NA;NA;NA;0;0;65;5;13;0;0;0;0;0;2;0;2;2;0;2;NA;NA;10;10;3;116;338;338;"18";0;NA;NA;377;0;0;5;"Malta";122;"Malta";"1996";".0414322107443801";"338";"Malta";"338"
"611";470;1981;"12";"L-MLT-1981-12-12";"Malta";"12-Dec-81";0;2;10;28;NA;NA;NA;NA;0;0;65;5;13;0;0;0;0;0;2;0;2;2;0;2;NA;NA;10;10;3;116;338;338;"12";0;NA;NA;460;0;0;5;"Malta";122;"Malta";"1996";".0414322107443801";"338";"Malta";"338"
"612";470;1987;"5";"L-MLT-1987-5-9";"Malta";"9-May-87";0;2;10;28;NA;NA;NA;NA;1;1;69;5;13;0;0;0;0;0;2,01;0,2;2,01;2;0;2;NA;NA;10;10;3;116;338;338;"9";0;NA;NA;556;0;0;5;"Malta";122;"Malta";"1996";".0414322107443801";"338";"Malta";"338"
"613";470;1992;"2";"L-MLT-1992-2-22";"Malta";"22-Feb-92";0;2;10;28;NA;NA;NA;NA;1;1;65;5;13;0;0;0;0;0;2,06;0;2,06;2;0;2;NA;NA;10;10;3;116;338;338;"22";0;NA;NA;665;0;0;5;"Malta";122;"Malta";"1996";".0414322107443801";"338";"Malta";"338"
"614";470;1996;"10";"L-MLT-1996-10-26";"Malta";"26-Oct-96";0;2;10;28;NA;NA;NA;NA;1;1;69;5;13;0;0;0;0;0;2,06;0;2,06;2;0;2;NA;NA;10;10;3;116;338;338;"26";0;NA;NA;764;0;0;5;"Malta";122;"Malta";"1996";".0414322107443801";"338";"Malta";"338"
"615";470;1998;"9";"L-MLT-1998-9-5";"Malta";"5-Sep-98";0;2;10;28;NA;NA;NA;NA;1;1;65;5;13;0;0;0;0;0;2,04;0;2,04;1,99;0;1,99;NA;NA;10;10;3;116;338;338;"5";0;NA;NA;817;0;0;5;"Malta";122;"Malta";"1996";".0414322107443801";"338";"Malta";"338"
"616";470;2003;"4";"L-MLT-2003-4-12";"Malta";"12-Apr-03";0;2;10;28;NA;NA;NA;NA;1;0;65;5;13;0;0;0;0;0;2,02;0;2,02;1,99;0;1,99;NA;NA;10;10;3;116;338;338;"12";0;NA;NA;960;0;0;5;"Malta";122;"Malta";"1996";".0414322107443801";"338";"Malta";"338"
"617";470;1966;"3";"L-MLT-1966-3-28";"Malta";"28-Mar-66";0;2;10;28;NA;NA;NA;NA;0;0;50;5;10;0;0;0;0;0;2,39;0,3;2,39;1,97;0;1,97;NA;NA;10;10;3;116;338;338;"28";0;NA;NA;246;0;0;5;"Malta";122;"Malta";"1996";".0414322107443801";"338";"Malta";"338"
"618";470;2008;"3";"L-MLT-2008-3-8";"Malta";"8-Mar-08";0;2;10;28;NA;NA;NA;NA;1;0;69;5;13;0;0;0;0;0;2,08;0;2,08;2;0;2;NA;NA;10;10;3;116;338;338;"8";0;NA;NA;1126;0;0;5;"Malta";122;"Malta";"1996";".0414322107443801";"338";"Malta";"338"
"619";480;1995;"12";"L-MAS-1995-12-20";"Mauritius";"20-Dec-95";0;1;5;8;-88;NA;NA;NA;1;1;66;2,95;21;4;6,06;0;0;0;2,13;2,1;2,13;1,21;1,5;1,21;NA;NA;1;1;1;29;590;590;"20";0;NA;NA;741;0,0476190476190476;0,218217890235992;2,95238095238095;"Mauritius";126;"Mauritius";"1992";".4633999999999999";"590";"Mauritius";"590"
"620";480;2000;"9";"L-MAS-2000-9-11";"Mauritius";"11-Sep-00";0;1;5;8;-88;NA;NA;NA;1;1;70;2,95;21;8;11,43;0;0;0;2,41;11,7;2,45;1,41;0;1,41;NA;NA;1;1;1;29;590;590;"11";0;NA;NA;873;0,0476190476190476;0,218217890235992;2,95238095238095;"Mauritius";126;"Mauritius";"1992";".4633999999999999";"590";"Mauritius";"590"
"621";480;2005;"7";"L-MAS-2005-7-3";"Mauritius";"3-Jul-05";0;1;5;8;-88;NA;NA;NA;1;1;70;2,95;21;8;11,43;0;0;0;2,35;8;2,384064887;1,99;0;1,99;NA;NA;1;1;1;29;590;590;"3";0;NA;NA;1022;0,0476190476190476;0,218217890235992;2,95238095238095;"Mauritius";126;"Mauritius";"1992";".4633999999999999";"590";"Mauritius";"590"
"622";480;1991;"9";"L-MAS-1991-9-15";"Mauritius";"15-Sep-91";0;1;5;8;-88;NA;NA;NA;1;1;66;2,95;21;4;6,06;0;0;0;2,16;1,9;2,17;2,61;0;2,61;NA;NA;1;1;1;29;590;590;"15";0;NA;NA;637;0,0476190476190476;0,218217890235992;2,95238095238095;"Mauritius";126;"Mauritius";"1992";".4633999999999999";"590";"Mauritius";"590"
"623";480;2014;"12";"L-MAS-2014-12-10";"Mauritius";"10-Dec-14";0;1;5;8;-88;NA;NA;NA;1;1;69;2,95;21;8;11,42857;0;0;0;2,504093;0;2,504093;1,61377;0;1,61377;NA;NA;1;1;1;29;590;590;"10";0;NA;NA;1344;0,0476190476190476;0,218217890235992;2,95238095238095;"Mauritius";126;"Mauritius";"1992";".4633999999999999";"590";"Mauritius";"590"
"624";480;1982;"6";"L-MAS-1982-6-15";"Mauritius";"15-Jun-82";0;1;5;8;-88;NA;NA;NA;1;1;66;2,95;21;4;6,06;0;0;0;2,15;1,3;2,15;1,21;3;1,21;NA;NA;1;1;1;29;590;590;"15";0;NA;NA;474;0,0476190476190476;0,218217890235992;2,95238095238095;"Mauritius";126;"Mauritius";"1992";".4633999999999999";"590";"Mauritius";"590"
"625";480;1983;"8";"L-MAS-1983-8-21";"Mauritius";"21-Aug-83";0;1;5;8;-88;NA;NA;NA;1;1;70;2,95;21;8;11,43;0;0;0;2,55;0,7;2,55;1,88;2,9;1,89;NA;NA;1;1;1;29;590;590;"21";0;NA;NA;491;0,0476190476190476;0,218217890235992;2,95238095238095;"Mauritius";126;"Mauritius";"1992";".4633999999999999";"590";"Mauritius";"590"
"626";480;2010;"5";"L-MAS-2010-5-5";"Mauritius";"5-May-10";0;1;5;8;-88;NA;NA;NA;1;1;70;2,95;21;8;11,43;0;0;0;2,39;3,7;2,396358219;1,87;0;1,87;NA;NA;1;1;1;29;590;590;"5";0;NA;NA;1198;0,0476190476190476;0,218217890235992;2,95238095238095;"Mauritius";126;"Mauritius";"1992";".4633999999999999";"590";"Mauritius";"590"
"627";480;1976;"12";"L-MAS-1976-12-20";"Mauritius";"20-Dec-76";0;1;5;8;-88;NA;NA;NA;1;1;70;2,95;21;8;11,43;0;0;0;2,94;1,4;2,94;2,44;0;2,44;NA;NA;1;1;1;29;590;590;"20";0;NA;NA;378;0,0476190476190476;0,218217890235992;2,95238095238095;"Mauritius";126;"Mauritius";"1992";".4633999999999999";"590";"Mauritius";"590"
"628";480;1987;"8";"L-MAS-1987-8-30";"Mauritius";"30-Aug-87";0;1;5;8;-88;NA;NA;NA;1;1;70;2,95;21;8;11,43;0;0;0;2,53;1;2,53;1,95;0;1,95;NA;NA;1;1;1;29;590;590;"30";0;NA;NA;557;0,0476190476190476;0,218217890235992;2,95238095238095;"Mauritius";126;"Mauritius";"1992";".4633999999999999";"590";"Mauritius";"590"
"629";484;2000;"7";"L-MEX-2000-7-2";"Mexico";"2-Jul-00";0;3;12;1;13;NA;NA;2;1;0;500;1;300;200;40;5;0;0;3;0,08;3;2,55;0;2,55;NA;NA;7;7;7;61;70;70;"2";2;NA;NA;874;0;0;40;"Mexico";128;"Mexico";"1990";".5418000000000001";"70";"Mexico";"70"
"630";484;2003;"7";"L-MEX-2003-7-6";"Mexico";"6-Jul-03";0;3;12;1;13;NA;NA;2;1;0;500;1;300;200;40;5;0;0;3,19;11,9;3,265460707;2,76;5,2;2,770376435;NA;NA;7;7;7;61;70;70;"6";2;NA;NA;961;0;0;40;"Mexico";128;"Mexico";"1990";".5418000000000001";"70";"Mexico";"70"
"631";484;2012;"7";"L-MEX-2012-7-1";"Mexico";"1-Jul-12";0;3;12;1;13;NA;NA;2;1;0;500;1;300;200;40;5;0;0;6,251885;0;6,251885;4,144562;0;4,144562;NA;NA;7;7;7;61;70;70;"1";2;NA;NA;1275;24,6063416738568;4,9604779682866;1,63934426229508;"Mexico";128;"Mexico";"1990";".5418000000000001";"70";"Mexico";"70"
"632";484;2006;"7";"L-MEX-2006-7-2";"Mexico";"2-Jul-06";0;3;12;1;13;NA;NA;2;1;0;500;1;300;200;40;5;0;0;3,42;0,3;3,420052635;3,03;0;3,03;NA;NA;7;7;7;61;70;70;"2";2;NA;NA;1053;0;0;40;"Mexico";128;"Mexico";"1990";".5418000000000001";"70";"Mexico";"70"
"633";484;2009;"7";"L-MEX-2009-7-5";"Mexico";"5-Jul-09";0;3;12;1;13;NA;NA;2;1;0;500;1;300;200;40;5;0;0;3,77;3;3,777697609;2,75;0;2,75;NA;NA;7;7;7;61;70;70;"5";2;NA;NA;1168;24,6063416738568;4,9604779682866;1,63934426229508;"Mexico";128;"Mexico";"1990";".5418000000000001";"70";"Mexico";"70"
"634";496;2004;"6";"L-MON-2004-6-27";"Mongolia";"27-Jun-04";0;1;2;3;NA;NA;NA;NA;0;0;76;1;76;0;0;0;0;0;2,33;2,69;2,332924851;2,22;0;2,22;NA;NA;3;3;2;90;712;712;"27";1;NA;NA;990;0;0;1;"Mongolia";132;"Mongolia";"1989";".3682240000000003";"712";"Mongolia";"712"
"635";496;2000;"7";"L-MON-2000-7-2";"Mongolia";"2-Jul-00";0;1;2;3;NA;NA;NA;NA;0;0;76;1;76;0;0;0;0;0;3,24;3,7;3,245;1,11;1,3;1,11;NA;NA;3;3;2;90;712;712;"2";1;NA;NA;875;0;0;1;"Mongolia";132;"Mongolia";"1989";".3682240000000003";"712";"Mongolia";"712"
"636";496;1992;"6";"L-MON-1992-6-28";"Mongolia";"28-Jun-92";0;1;5;8;NA;NA;NA;NA;0;0;76;2,92;26;0;0;0;0;0;2,71;3;2,72;1,17;1,3;1,17;NA;NA;3;3;2;90;712;712;"28";1;NA;NA;666;0;0;1;"Mongolia";132;"Mongolia";"1989";".3682240000000003";"712";"Mongolia";"712"
